Line,Female Parent,Male Parent
S100303,DBN2804B0R-0040,AG2801RR2YBC2
S100305,ABL3605R0R,Asgrow 3525 x MON89788
S100306,CBL3705N1R,Asgrow 3525 x MON89788
S100307,CBL3705N1R,Asgrow 3525 x MON89788
S100312,0,0
S100313,0,0
S100314,0,0
S100315,0,0
S100316,0,0
S100319,0,0
S100321,M30547,J43445
S100322,0,0
S100323,0,0
S100324,B40557,J43445
S100325,B40443,J43446
S10-10368,S04-8882,S05-11400
S10-10821,S04-8882,S05-11968
S10-11200,S04-8882,R00-1194F
S10-11227,S04-8882,R00-1194F
S10-1999RR2,0,0
S10-2223,0,0
S10-2635,S06-7084,RR2-6851
S10-3003,S06-10572,RR2-6851
S10-3190RR2,0,0
S10-4948,S04-11746,RR2-12996
S10-508,0,0
S10-5310,S06-12224,RR2-12996
S10-6090RR,PI661090,RR2-12996
S10-6274,0,0
S10-6401,S06-6836,RR2-6851
S10-7543,S04-10364,S05-11462
S10-8471,PI664025,LD01-5907
S10-8511,PI664025,S05-11462
S10-8604,PI664025,S05-11462
S10-8860,PI664025,S04-12412
S10-9381,LD01-5907,LG04-6449
S110008,110117-12,110117-12 x MON89788
S110121,F57625C,F464184L
S110122,F35810C,F465051L
S110123,F35810C,F464184L
S110124,3069247-21,6481005-01
S110125,3069247-21,6481005-01
S110126,03RM893031,L47435L
S110127,WW115926,N39031L
S110128,F40664C,F464161
S110129,3069247-21,6482301-01
S110130,4075433-12,6482440-01
S110132,B50618,SG4989LL
S110133,260744-19,67105040
S110134,260744-19,260744-19 x MON89788
S110135,260744-14,67141115
S110136,67197019,260744-19
S110137,215716-02,215716-02 x MON89788
S110139,Y39CK20,266502-28
S110140,215716-02,215716-02 x MON89788
S110141,3056332-26,3056332-26 x MON89788
S110142,3030009-09,MON89788
S110143,3024212-21,3024212-21 x MON89788
S110144,SG3865N,MON89788
S110145,3045449-02,3045449-02 x MON89788
S110146,YB33BJ27,3015730-30
S110147,MK0107A2-A0RN,MK0808B1-D0YN
S110148,260744-14,AG0301RR2YBC2
S110149,260744-14,5201RR2Y
S110150,5201RR2Y,DAK2306A0R-0017
S110151,AG2107RR2YBC2,AS2002N-103 x MON89788
S110154,GL4008D9-B0YN,EI4608A5-C0RN
S110155,AGL4805D0R,DCP4703A0R x MON89788
S110157,BEI4606A0X,941062-30 x (Dekalb DKB44-51 x MON89788)
S110158,3046231-21,CP3807A4-D0YN
S110159,AGL4805D0R,CGL4504D0C x MON89788
S110170,F40438C,F464161
S110175,F57625C,F464184L
S110180,4075433-12,6482119-01
S110181,F35810C,F464161
S110190,03RM893031,L47435L
S110192,03RM893031,L47435L
S110215,4075433-12,6482119-01
S110226,B60623,B65428
S110237,J42507STS,SG4989LL
S110241,B4CN-122-304,J52510
S110245,J43139,J52639
S110254,J43016,SG4989LL
S110257,B61449,SG4989LL
S110268,B61449,B651116
S11-10082,S04-20912,S08-093
S11-10163,S04-20912,S08-095
S11-10348RR,S04-20912,S08-095
S11-14926,LD05-13265,S06-12439
S11-14954,LD05-13265,S06-12439
S11-15382,PI664025,S06-12749
S11-15857,0,0
S11-16413,S07-2680,R00-1194F
S11-16653,S07-2680,PI664025
S11-16789,0,0
S11-16882,NCC05-1261,PI661090
S11-16932,0,0
S11-16973,PI661089,PI661090
S11-17025,PI661089,PI661090
S11-17054,PI661089,PI661090
S11-185,0,0
S11-20182,PI661090,S06-4649RR
S11-20195,PI661090,S06-4649RR
S11-20321,PI661090,S06-3095
S11-20337,PI661090,S06-3095
S11-20337RR1,0,0
S11-20345,PI661090,S06-3095
S11-20356,PI661090,S06-3095
S11-21072,0,0
S11-21219,PI661090,S06-12439
S11-5727,PI661090,S08-113
S11-5727RR2,0,0
S11-8642RR,0,0
S11-8787,S06-10572,S08-110
S11-8789,S06-10572,S08-110
S11-8794,S06-10572,S08-110
S11-9446,0,0
S11-9446 (2) x KB11-1#590A,S11-9446,S11-9446 x KB11-1#590A
S11-9446 (3) x KB11-1#590A,S11-9446,S11-9446 (2) x KB11-1#590A
S11-9446 x KB11-1#590A,S11-9446,KB11-1#590A
S11-9618,S06-10572,S08-115
S11-9938,S04-20912,S08-093
S120063,4062913-20,5468129-14-01
S120067,04DL106306,SG1177LL
S120070,04DL106306,SG1689LL
S120071,5463504-09,5468333-05-01
S120074,4064827-33,5468333-08-01
S120077,4073905-08,5468333-08-01
S120078,02JR310007,5468129-14-01
S120080,4071037-55,5468513-02-01
S120081,07CD001061,5469102-03-01
S120082,4071037-55,5468513-02-01
S120085,4073545-60,5468812-13-01
S120087,4073545-60,5468812-13-01
S120090,4073545-60,5468812-13-01
S120091,4073545-60,5468812-13-01
S120094,5469102-03-01,B65433-23
S120097,B4CN-122-304,J52510
S120098,B4CN-122-304,J52510
S120099,J42507STS,SG4989LL
S120101,S03-578CR,SG4989LL
S120104,S00-9985-03,J52728
S120106,67193104,215716-02
S120107,210837-19,210837-19 x Y30BF11
S120108,210837-19,210837-19 x Y30BF11
S120111,Y26WT13,260744-14
S120112,Y39CK20,266502-28
S120115,6463438-10,67185166-18
S120116,5042813-19,67185166-22
S120117,Y39CI25,3026148-18
S120119,Y39CJ46,4025139-23
S120120,3042009-28,3042009-28 x MON89788
S12-10992,S07-5049,RR2S10-3511
S12-11150,S07-2680,RR2S10-5737
S12-11165,S07-2680,RR2S10-5737
S12-11476,S08-15072,RR2S10-2355
S12-11694RR1,0,0
S12-1879,S07-5049,S09-312
S12-1939,S07-5049,S09-312
S12-2418,S07-5117,S08-18569
S12-2994M,S07-5117,PI661090
S12-3318,S07-5117,S09-309
S12-3321,S07-5117,S09-309
S12-3443,S07-5117,S09-312
S12-3663,S07-5117,S09-320
S12-3690M,S07-5117,S09-320
S12-3728,S07-5117,S09-320
S12-3777,LD06-7596,S07-5117
S12-3779,LD06-7596,S07-5117
S12-3782,LD06-7596,S07-5117
S12-3791,LD06-7596,S07-5117
S12-3835,LD06-7596,S07-5117
S12-3858,LD06-7596,S07-5117
S12-5562RR1,0,0
S12-5912,S06-4649RR,S09-333
S12-5912RR1,0,0
S12-7449,S07-15722,S09-328
S130047,5468333-05-02,LC2399
S130049,6482301-32,6482301-32 x 05NB051166
S130050,06JR207680,6482301-32
S130051,4073545-60,6482301-32
S130052,06JR207680,6482301-32
S130053,6482301-32,648239-38
S130054,06JR207680,6482301-32
S130055,6482301-32,6482301-32 x 4075433-15
S130056,02JR318004,6482301-32
S130057,B65433-10,6482045-56
S130058,L359505CN,L35950CN x 5468812-13-01
S130059,41B1L752-12,B65116-17
S130060,B65433-10,41B1L752-12
S130061,41B1L752-12,B65116-17
S130063,06DL300438,06DL300438 x SG1988LL
S130065,5465646-05,6482301-32
S130066,3069247-21,6482301-01
S130070,B65433-10,41B1L752-12
S130072,41B1L752-12,39B1L750-19
S130074,41B1L752-12,B65116-17
S130075,41B1L752-12,B65116-17
S130079,B65433-10,41B1L752-12
S130084,41B1L752-12,6481631-28
S130087,67133079-12,67133079-12 x 7751434
S130088,67133079-12,67133079-12 x 67101124-07
S130089,67133079-12,67133079-12 x 7751434
S130090,165445-20,BL3407D3-D0YN
S130091,J43139,J52639
S130092,Asgrow 3525,67133079-11
S130093,266502-28,GL4508A1-D0YN
S130095,CBL3705N1R,MON89788
S130096,BL3208A1-D0YN,RM2007A2-D0YN
S130097,77197051,8282816
S130098,CBL3705N1R,BL3308A2-D0YN
S13-1033,KS4313N,AR09-391017
S13-10590,S08-17361,PI661090
S13-10592,S08-17361,PI661090
S13-11061,LD07-3419,K08-5026
S13-11733,PI661090,S08-6800
S13-12582,KS4313N,S07-10311
S13-12611,KS4313N,S07-10311
S13-12996,K08-6247,S08-9727
S13-13342,S09-10857,S08-9727
S13-13360,S09-10857,S08-9727
S13-14616,S08-17361,S08-9727
S13-14647,S08-17361,S08-9727
S13-14661,S08-17361,S08-9727
S13-1805,LD07-3419,PI661090
S13-1955,LD07-3419,PI661090
S13-2699,LS07-3125,S05-11400
S13-2743,LS07-3125,S05-11400
S13-3791,LD06-7596,S07-5117
S13-3851,S09-9838,LD05-13265
S13-8278,R05-235,S10-6274
S13-8397,S08-17357,S07-2680
S13-8912,S07-2680,S09-9937
S13-9205,PI661090,P4920
S140140,7463031-27,M4LL198-385
S140141,7463031-27,M4LL198-385
S140143,7463031-27,M4LL198-385
S140144,8065113-21,M4LL198-385
S140145,8065113-21,M4LL198-385
S140146,8065113-21,M4LL198-385
S140147,M43487L,LL198-385
S140150,7461841-16,M4LL184-1418
S140151,AR0830199,AR0830199 x 5468812-13-01
S140152,AR0830199,AR0830199 x 5468812-13-01
S140153,AR0830199,AR0830199 x 5468812-13-01
S140154,AR0830199,AR0830199 x 5468812-13-01
S140155,OW0800385,5468812-13-01
S140156,06KL163284,06KL163284 x M4LN200-778
S140157,06KL163284,06KL163284 x M4LN200-778
S140158,NE0800700,NE0800700 x B65216-26
S140159,NE0800700,39BIL749-42
S140165,BN0800121,B65433-10
S140166,B65433-23,J62822-1427
S140170,B65216-30,J52740-2
S140174,B65433-23,J62822-1427
S140176,110117-12-09,7752436
S140178,7750107,7750107 x 266502-28
S140183,5468812-13-01,5468812-13-01 x L69415L
S14-14286,S09-10871,S08-164
S14-14328,S09-10871,S08-164
S14-14441,S09-10871,S08-164
S14-15010,S09-10871,S08-9727
S14-15084,S09-10871,S08-9727
S14-15108,S09-10871,S08-9727
S14-15138R,S09-10871,S08-9727
S14-15146,S09-10871,S08-9727
S14-15156,S09-10871,S08-9727
S14-15164,S09-10871,S08-9727
S14-15176,S09-10871,S08-9727
S14-15195R,S09-10871,S08-9727
S14-1658,PI661090,S07-5451
S14-18386,0,0
S14-2088,S06-11278,S08-17361
S14-2582,S06-11278,S11-185
S14-4034,PI661090,S10-508
S14-6391C,S06-11278,S09-10871
S14-8943,LD07-3419,S08-9727
S14-9017,LD07-3419,S08-9727
S14-9051,LD07-3419,S08-9727
S14-9412,S08-9727,S08-8440RR1
S150097,0,0
S150103,0,0
S150105,41B1L752-12,39B1L750-19
S150106,6482301-32,6482301-32 x 4075433-16
S15-1035,S10-2223,S09-6201RR1
S15-10434C,S11-17025,S11-14954
S15-10710C,S11-16789,S11-17025
S15-10743C,S11-16789,S11-17025
S15-10879C,S09-13635,S11-17025
S15-10924C,S11-17025,S08-17361
S15-12003C,PI672534,S11-21219
S15-12298C,S11-15857,V08-1924
S15-13637C,S11-14954,PI689118
S15-16499C,R09-4010,V08-1924
S15-16505C,R09-4010,V08-1924
S15-16535C,R09-4010,V08-1924
S15-16569C,R09-4010,V08-1924
S15-16592C,R09-4010,V08-1924
S15-16886C,PI689004,V08-1924
S15-17108C,S11-15857,PI689004
S15-17688C,S11-15857,CR12-735TP
S15-17812C,PI661090,CR12-739TP
S15-17875R,S09-12096,CR12-859TP
S15-18284,S10-2223,CR11-595TP
S15-18319R,S10-2223,CR11-596TP
S15-2702R,S10-2223,PI661090
S15-3772R,S08-17361,S11-9618
S15-3772RY,S08-17361,S11-9618
S15-3847R,S05-11400,S10-6401
S15-3847RY,S05-11400,S10-6401
S15-3899,S05-11400,S10-6401
S15-4892R,S09-9943,S11-5727
S15-5904R,S09-9943,S11-9618
S15-5904RY,S09-9943,S11-9618
S15-5909,S09-9943,S11-9618
S15-5909R,S09-9943,S11-9618
S15-6037R,LS07-1343,S11-9618
S15-7174R,S08-17361,S11-8794
S15-7218R,S08-17361,S11-8794
S15-7499R,LG10-2695,S11-8642RR
S15-8839R,S11-20356,S11-5727
S15-9779R,V08-1924,S09-6262
S160149,AR0830199,AR0830199 x 5468812-13-01
S16-11222,S11-16653,S08-17361
S16-11222C,S11-16653,S08-17361
S16-11445,S11-16653,PI689004
S16-11613,S09-13185,PI689118
S16-11626,S09-13185,PI689118
S16-11644,S09-13185,PI689118
S16-11644C,S09-13185,PI689118
S16-11651C,S09-13185,PI689118
S16-12180,S08-17361,NCC09-2007-19-1-3
S16-12774,S11-16653,LD08-8622
S16-12828,S11-16653,LD08-8622
S16-13165,S11-16653,LG09-8545
S16-13340,S11-16653,LD10-9168
S16-13340C,S11-16653,LD10-9168
S16-13367,LD10-9168,PI689118
S16-13435,LD10-9168,PI689118
S16-13613,134137,S09-13185
S16-14161,S08-17361,LG09-6212
S16-14307,S08-17361,LG09-7163
S16-14379,S08-17361,LG09-7163
S16-14379C,S08-17361,LG09-7163
S16-14444,S08-17361,S09-13185
S16-14457,S08-17361,S09-13185
S16-14558,S08-17361,LG06-5920
S16-14608,S08-17361,LG06-5920
S16-14677,S08-17361,K10-8556
S16-14687,S08-17361,K10-8556
S16-14730,S08-17361,K10-8556
S16-14730C,S08-17361,K10-8556
S16-14746,S08-17361,K10-8556
S16-14781,S11-16653,PI689118
S16-14801,S11-16653,PI689118
S16-14869,S11-16653,PI689118
S16-14928,S11-16653,PI689118
S16-15092,S11-16653,S08-17361
S16-15170,S11-16653,S08-17361
S16-15170C,S11-16653,S08-17361
S16-15190,S11-16653,S08-17361
S16-15341,S11-16653,S09-13185
S16-15410,S09-13185,S08-17361
S16-15695,PI689004,PI689118
S16-15715,PI689004,PI689118
S16-15786,R10-230,PI689118
S16-15809C,R10-230,PI689118
S16-15874,R10-230,PI689118
S16-15896,R10-230,PI689118
S16-15926,R10-230,PI689118
S16-15926C,R10-230,PI689118
S16-16154,R10-230,S11-16932
S16-16311,PI689118,S08-17361
S16-16641,S12-11694RR1,SS11-20337RR1
S16-16641R,S12-11694RR1,S11-20337RR1
S16-16697,S12-11694RR1,S12-5912RR1
S16-16720R,S08-17361,S12-11694RR1
S16-16814R,PI689004,S12-11694RR1
S16-17495,S11-17025,S14-18386
S16-3739R,S11-16653,S11-5727RR2
S16-3747R,S11-16653,S11-5727RR2
S16-5503,S11-16653,S11-20337RR1
S16-5524,S11-16653,S11-20337RR1
S16-5540,S11-16653,S11-20337RR1
S16-6109,S09-13185,S12-5912RR1
S16-6630,S08-17361,S12-5562RR1
S16-6903,R10-230,S11-20337RR1
S16-7112,LG09-8545,S09-6262
S16-7365,LD10-9168,S11-20337RR1
S16-7840,S11-16653,PI689118
S16-7875,S11-16653,PI689118
S16-7875C,S11-16653,PI689118
S16-7922,S11-16653,PI689118
S16-7922C,S11-16653,PI689118
S16-8156,S11-16653,S09-9943
S16-8156C,S11-16653,S09-9943
S16-8189,S11-16653,S09-9943
S16-8189C,S11-16653,S09-9943
S16-8290,S11-16653,S09-13185
S16-8299,S11-16653,S09-13185
S16-8372,S11-16653,S09-13185
S16-8383,S11-16653,S09-13185
S16-8537,S09-13185,S08-17361
S16-8852,PI689004,PI689118
S16-8898,PI689004,PI689118
S16-9478,PI689118,S08-17361
S16-9666,PI689118,S08-17361
S16-9671,PI689118,S08-17361
S16-9784,S09-9943,PI642055
S16-9876,LG10-2695,S08-17361
S16-9892,LG10-2695,S08-17361
S170000,M4CN056-3986,ExpFG72
S170001 ,AR0830199,ExpFG72
S170002 ,OW0800351,ExpFG72
S170003 ,6461328-20,ExpFG72
S170005,06NB199076,ExpFG72
S170006,WN0800527,ExpFG72
S170006 ,WN0800527,ExpFG72
S170008 ,L45276CN,ExpFG72
S170010,03JR309156,ExpFG72
S170011 ,WN0800104,ExpFG72
S170012,7468905-16,ExpFG72
S170013,6464006-09,ExpFG72
S170013 ,6464006-09,ExpFG72
S170014,7468905-16,ExpFG72
S170014 ,7468905-16,ExpFG72
S170015,6464006-09,ExpFG72
S170017 ,L45276CN,ExpFG72
S170018,6464006-09,ExpFG72
S170019 ,HI0800642,ExpFG72
S170020 ,6464006-09,ExpFG72
S170021,4075433-16,ExpFG72
S170022 ,4075433-16,ExpFG72
S170023,DMST09-03,ExpFG72
S170024 ,02JR310061,ExpFG72
S170025,9460609-21,ExpFG72
S170026,260744-14,ExpFG72
S170027,8740411-06,ExpFG72
S170028,9460609-21,ExpFG72
S170029,OW0902314,ExpFG72
S170030,10551923-56,ExpFG72
S170031,7471638-24,ExpFG72
S170032,10540549-16,ExpFG72
S170033,9417127-35,ExpFG72
S170034,10540549-16,ExpFG72
S170035,10545527-17,ExpFG72
S170036,OW0902304,ExpFG72
S170037,7471638-24,ExpFG72
S170047,9461036-21,ExpFG72 x LL55
S170049,0,0
S170052,10525143-11,ExpFG72 x LL55
S170053,10525143-11,ExpFG72 x LL55
S170057,10525143,ExpFG72 x LL55
S170074,6464006-09,ExpFG72 x LL55
S170077,10525143,ExpFG72 x LL55
S170107,9460609-21,9ED41002BC3-210
S170108,10435017-05,OW0902319 x 9ED40002BC6-3
S170109,AR0830199,AR0830199 x 9ED40004BC6-4
S170110,OW0902319,9413604-59 x 9ED40004BC6-5
S170113,9412523-01,9ED40004BC6-109
S170117,9417127-35,9417127-35 x 9ED40004BC6-2
S170118,HI1000211,HI1000211 x 9ED41004BC3-2
S170119,HI1000211,HI1000211 x 9ED41004BC3-2
S170120,9417127-35,9417127-35 x 9ED40004BC6-2
S170156,10510624-08,10510624-08 x 9ED41004BC3-2
S170158,10447640-03,ExpFG72
S170162,OW0902314,AR0830199 x 9ED40002BC6-2
S170169,9417127-35,9419033-20 x 9ED40002BC6-4
S170170,HI1000211,9417127-35 x 9ED40002BC6-4
S170174,10553917-57,10553917-57 x 9ED41004BC3-4
S19,0,0
S20,PI547798,C1423
S21421,0,0
S-240,0,0
S2911,0,0
S3,Clark 63 x L46-2132-A14 (2),L49-4091 x Clark (7)
S30-K3,0,0
S32-11,PI37062,PI157434
S32-3,PI37062,PI157434
S32-8,PI37062,PI157434
S4,S3,S62-4064 x (Clark (3) x Kanrich)
S43-1166,L37-1355,PI548410
S44-241,PI548314,Macoupin x Chief
S44-307,PI548314,Macoupin x Chief
S44-374,PI548314,Chief x Boone
S45-234,C149,L37-1355
S45-27,0,0
S45-334,0,0
S45-35,0,0
S45-373,0,0
S45-41,PI548362,PI548400
S46-5030,PI548362,PI548484
S46-5162,PI548362,PI548484
S46-5203,PI548362,PI548484
S46-5216,PI548362,PI548484
S46-5507,PI153243,PI37335
S46-5569,PI548362,PI548484
S47-270,PI548314,Chief x Macoupin
S47-353,PI548362,PI548488
S47-369,PI548362,PI548488
S4-7404,PI548502,PI548485
S47-412,PI548362,PI548488
S47-434,PI548362,PI548488
S47-5236,PI548362,PI548488
S47-63,PI548362,PI548400
S47-86,PI548362,L37-1355
S48-101,PI548362,Lincoln x C171
S48-139,PI548362,Lincoln x C171
S48-160,PI548362,Lincoln x Chief
S48-96,PI548362,Lincoln x C171
S49-12,PI19186,PI54610-3
S49-18,PI19186,PI54610-3
S49-5,PI19186,PI54610-3
S49-966,PI548362,Lincoln x Ogden
S51,0,0
S51-441,PI548362,Lincoln x Ogden
S52-5152,PI548362,Lincoln x Richland
S52-5164,PI548362,Lincoln x Richland
S52-5174,PI548362,Lincoln x Richland
S52-5179,PI548362,Lincoln x Richland
S52-5437,PI548362,PI548577
S52-5486,PI548362,PI548577
S52-5551,L44-1219,A44-107-12-1
S52-5558,L44-1219,A44-107-12-1
S52-7158-61,D49-2525,L46-5679
S52-7160,D49-2525,L46-5679
S52-7613,PI548362,PI548477
S53-5180,PI548362,PI548577
S53-5191,PI548362,PI548577
S53-7092,N48-1248,PI548603
S53-7094,N48-1248,PI548603
S54-1046,A44-107-12,L49-4091 x L46-2132-1
S54-1207,A44-107-12,L49-4091 x L46-2132-1
S54-1207(Dull),PI548577,L49-4091 x L46-2132-1
S54-1207(Shiny),PI548577,L49-4091 x L46-2132-1
S54-1714,L49-4091,PI548533
S54-1771,L49-4091,L46-2132
S54-2088,L49-4091,L46-2132
S54-2089,L49-4091,L46-2132
S54-2090,L49-4091,L46-2132
S54-6135,A44-107-12-1,NSL22188
S54-6154,PI548502,PI548533
S54-6160,PI548502,PI548533
S54-6247,PI548502,PI548533
S54-6267,PI548502,PI548533
S54-6292,PI548502,PI548533
S54-7142,PI548477,L46-5679
S54-7158,PI548477,L46-1503
S54-7174,PI548477,L46-1503
S54-7213,PI548477,L46-5679
S54-7273,PI548477,L46-5679
S54-7302,PI548477,L46-5679
S54-7311,PI548477,L46-5679
S54-7312,PI548477,L46-5679
S54-7346,0,0
S54-7412,PI548502,PI548485
S55-10,PI19186,PI37062
S55-19,PI19186,PI37062
S55-27,0,0
S55-35,PI19186,PI37062
S55-45,0,0
S55-46,D49-2525,L46-5679
S55-7047,N48-1248,PI548502
S55-7074,N48-1248,PI548603
S55-7075,N48-1248,PI548603
S55-7092,N48-1248,PI548603
S55-7116,D49-2525,L46-5679
S55-7127,D49-2525,L46-5679
S55-7130,D49-2525,L46-5679
S55-7132,D49-2525,L46-5679
S55-7144,D49-2525,L46-5679
S55-7179,PI548626,PI548477
S55-7208,PI548626,PI548477
S55-7402,PI548477,PI548653
S55-7495,PI548477,PI548653
S55-7587,PI548653,PI548502
S55-7610,PI548502,PI548485
S55-7619,PI548502,PI548485
S55-7754,L49-1003,PI548485
S55-8120,PI548653,D49-2477
S56-1018,A44-107-12,L49-4091 x L46-2132-1
S56-2162,PI548362,Lincoln x Richland
S56-5004,PI548362,Lincoln x Richland
S56-5092,PI548362,Lincoln x Richland
S56-5162,PI548362,Lincoln x Richland
S56-7413,D49-2491,L43-2010
S56-7416,D49-2491,L43-2010
S56-7453,PI548477,L6-2132 x Dortchsoy 2
S56-7464,S8-5139,LX1061-9
S56A,0,0
S57-3575,PI548362,Lincoln x Richland
S57-4196,S54-1714,PI548533
S57-4241,S54-1714,PI548533
S57-4260,S54-1714,PI548533
S57-4264,S54-1714,PI548533
S57-4270,S54-1714,PI548533
S57-4302,S54-1714,PI548533
S57-4319,S54-1714,PI548533
S57-4362,S54-1714,PI548533
S57-5343,PI548533,Clark (2) x S54-1714
S58-544,0,0
S58-6006,PI548477,N46-2566-1
S58-6009,PI548477,N46-2566-1
S58-6078,D49-2491,D49-2491 x L3-2010
S58-6079,D49-2491,D49-2491 x L3-2010
S58-6102,D49-2491,D49-2491 x L3-2010
S58-6104,D49-2491,D49-2491 x L3-2010
S58-6112,D49-2491,D49-2491 x L3-2010
S58-6122,D49-2491,D49-2491 x L3-2010
S58-6131,D49-2491,D49-2491 x L3-2010
S58-6133,D49-2491,D49-2491 x L3-2010
S58-6145,D49-2491,D49-2491 x L3-2010
S58-6173,D49-2491,D49-2491 x D56-8
S59-119,S45-27,S52-7160
S59-1550-1,L49-4091 x Clark (3),PI548533
S59-2501,PI548362,Lincoln x Richland
S59-2504,PI548362,Lincoln x Richland
S59-2506,PI548362,Lincoln x Richland
S59-2521,PI548362,Lincoln x Richland
S59-632,PI86145 x Clark (2),PI548533
S59-806,S55-45,S52-7160
S6,L61-1112,Wayne (4) x (Clark (3) x Kanrich)
S61-1243,PI548980,PI548613
S61-386,Clark 63 x L46-2132,L46-2132-A14
S61-81,PI548980,PI548657
S62-10,S55-45,S45-35
S62-18,S52-7160,S54-1714
S62-19,S52-7160,S54-1714
S62-4048,PI548613,Scott (5) x Blackhawk
S62-4064,PI548533,Clark (2) x L46-1503-4
S62-4064 x (Clark (3) x Kanrich),S62-4064,Clark (3) x Kanrich
S62-4067,Clark 63 x L46-2132-A14 (2),L49-4091 x Clark (7)
S62-4068,Clark 63 x L46-2132-A14 (2),L49-4091 x Clark (7)
S62-4076,Clark 63 x L46-2132-A14 (2),L49-4091 x Clark (7)
S62-4087,Clark 63 x L46-2132-A14 (2),L49-4091 x Clark (7)
S62-4098,Clark 63 x L46-2132-A14 (2),L49-4091 x Clark (7)
S62-4100,Clark 63 x L46-2132-A14 (2),L49-4091 x Clark (7)
S62-4104,Clark 63 x L46-2132-A14 (2),L49-4091 x Clark (7)
S62-49,S52-7160,LX1061-9
S62-5-16-12,PI548613,Scott x Peking
S6266,0,0
S62-7158-61,D49-2525,L46-5679
S62X30,Clark (2) x L46-1503,(Clark 63 x L46-2132 (2)) x (L46-2132 x (Clark x Kanrich))
S63-2408,PI548980,PI548613
S63-2580,PI548656,PI548613
S63-303P,PI548980,PI548657
S63-3277,PI548613,PI548654
S63-3317,PI548613,PI548654
S63-3607,S62-4064,Clark (3) x Kanrich
S63-4912D,PI548656,PI548613
S63-5294S,PI548656,PI548613
S63-5300,PI548656,PI548613
S63-5300S,PI548656,PI548613
S63-53285,PI548656,PI548613
S63-6069,PI548980,PI548613
S63-6366,PI548613,Scott x Lee
S63-6369,PI548613,Scott x Lee
S63-6370,PI548613,Scott x Lee
S63-6407,PI548613,Scott x Lee
S65-15A,D49-2525,L46-5679
S65-21B,D49-2525,L46-5679
S65-3339,PI229332,PI548514
S65-37B,D49-2525,L46-5679
S65-5522,Lee (5) x Peking,(Lee (4) x Peking) x (Scott (2) x Peking)
S65-5546,PI548654,Hill (2) x (Scott (2) x Peking)
S65-5593,PI548654,Hill (2) x (Scott (2) x Peking)
S65-5644,PI548613,Scott (8) x Blackhawk
S65-5652,PI548613,Scott (8) x Blackhawk
S65-5695,PI548613,Scott (3) x FC33243
S65-5696,PI548613,Scott (3) x FC33243
S65-57B-2,D49-2525,L46-5679
S66-13,PI157434,PI19186
S66-21,PI157434,PI19186
S66-251,D49-2525,L46-5679
S66-27,PI157434,PI19186
S66-395,PI548613,Scott (2) x FC33243
S66-43,PI157434,PI19186
S66-57,PI157434,PI19186
S66-642,PI548488,PI548445
S66-700,PI548488,PI548445
S67-1515,S9-119,PI85559
S67-2336,PI62248,PI548613
S67-80,PI85559,PI548586
S7006,0,0
S72828,0,0
S73-86113,PI548547,PI559370
S75-165,L66L-140,PI548538
S75-184,L66L-140,PI548538
S75-196,L66L-140,PI548538
S75-212,L66L-140,PI548538
S75-2575,D70-3115,S63-53285
S75-489,SL9,PI548538
S75-940,PI548631,PI559370
S76-1807,PI548655,Hill x Custer
S76-1810,PI548655,Hill x Custer
S76-2052,D67-3297,L73-827
S76-2102,D67-3297,PI548667
S76-2103,D67-3297,PI548667
S76-2120,D67-3297,PI548667
S76-2145,D67-3297,PI548667
S76-2169,D67-3297,PI548667
S76-2194,D67-3297,PI548667
S76-2203,D67-3297,PI548667
S76-2229,PI548655,V71-480
S76-2235,PI548667,PI548679
S76-2240,PI548655,V71-480
S76-2392,PI548667,PI548679
S76-2425,D70-3115,PI548667
S76-2447,D70-3115,PI548667
S76-2593,PI548655,S63-53285
S76-2669,PI548655,S63-53285
S76-8065,D70-3115,PI548667
S76-8112,D67-3297,PI548667
S77-114,0,0
S77-296,D70-3115,J74-39
S77-314,D70-3115,J74-39
S77-318,D70-3115,J74-39
S77-7415,PI548667,PI559370
S77-7419,PI548667,PI559370
S77-7711,PI548655,V71-480
S77-7788,D69-8201,R70-332
S77-7865,D69-8201,R70-332
S77-7917,D67-3297,PI548667
S77-7992,PI548655,V71-480
S77-8,0,0
S77-8059,D70-3115,PI548667
S77-8110,PI548655,S63-53285
S78-1135,D66-12392,PI548667
S78-5078,D67-3297,L73-827
S78-57,V71-807,PI548563
S78-69,V71-807,PI548563
S79-4034,D74-7636 x D70-3045,D68-18 x PI88788
S79-4060,D74-7636 x D70-3045,D68-18 x PI88788
S79-4229,D70-3045,PI548974
S79-4240,D70-3045,PI548974
S79-4246,PI548974,PI548541
S79-4296,PI548974,PI548541
S79-4307,PI548974,PI548541
S79-4426,0,0
S8,0,0
S80-257,PI548631,Williams x (Clark (6) x T204)
S80-261,PI548547,PI548667
S80-265,PI548631,Williams x (Clark (6) x T204)
S80-285,PI548631,Williams x (Clark (6) x T204)
S80-5949,PI548974,R75-112
S80-7373,L71L-556,J74-116
S80-7374,L71L-556,J74-116
S80-7432,J74-67,D70-3115
S81-2203,PI548541,J74-67-7
S81-2524,PI553039,J74-122
S81-2572,S73-86113,PI548975
S81-2632,S73-86113,PI548975
S81-2652,S73-86113,PI548975
S81-2696,S73-86113,PI548975
S81-2786,PI548563,S73-86113
S81-2876,PI548974,S77-114
